2018-04-20,1.8900,1.9399,1.8840,1.9100,10513
2018-04-19,1.9500,1.9500,1.8857,1.8963,7730
2018-04-18,1.9500,1.9500,1.9400,1.9497,21490
2018-04-17,1.9300,1.9500,1.9150,1.9400,17415
2018-04-16,1.9400,1.9500,1.9300,1.9300,14220
2018-04-13,1.8700,1.9400,1.8700,1.9199,49155
2018-04-12,1.7900,1.8900,1.7900,1.8800,108585
2018-04-11,1.7700,1.8300,1.7617,1.7900,66307
2018-04-10,1.8100,1.8240,1.7450,1.8000,672512
2018-04-09,1.8300,1.8499,1.7900,1.8200,79193
2018-04-06,1.8600,1.8700,1.8200,1.8538,12064
2018-04-05,1.8500,1.8600,1.8400,1.8600,24022
2018-04-04,1.8300,1.8700,1.8300,1.8400,27598
2018-04-03,1.8700,1.8700,1.8291,1.8663,65736
2018-04-02,1.8600,1.8800,1.8500,1.8700,34602
2018-03-29,1.8900,1.8900,1.8600,1.8600,7517
2018-03-28,1.8400,1.8900,1.8400,1.8673,23014
2018-03-27,1.9400,1.9400,1.8300,1.8300,83912
2018-03-26,1.9500,1.9500,1.9100,1.9300,17138
2018-03-23,1.9400,1.9500,1.8700,1.9000,39826
2018-03-22,1.9400,1.9500,1.9100,1.9210,20628
2018-03-21,1.9500,1.9500,1.8714,1.9400,19765
2018-03-20,1.9200,1.9500,1.8980,1.9500,22386
2018-03-19,1.9300,1.9449,1.9100,1.9200,25915
2018-03-16,1.9206,1.9632,1.9206,1.9500,25460
2018-03-15,1.9200,1.9900,1.8800,1.9300,48411
2018-03-14,1.9300,1.9690,1.8900,1.9400,74105
2018-03-13,1.9600,1.9600,1.9000,1.9300,58758
2018-03-12,1.9600,1.9900,1.9200,1.9600,83562
2018-03-09,2.0400,2.0500,1.9500,1.9500,60270
2018-03-08,1.9600,2.0500,1.9511,2.0350,81868
2018-03-07,1.9300,1.9600,1.9200,1.9600,48986
2018-03-06,1.9400,1.9500,1.8370,1.9200,57121
2018-03-05,1.8900,1.9500,1.8291,1.9200,51827
2018-03-02,1.8400,1.9000,1.8400,1.8900,50611
2018-03-01,1.8600,1.9000,1.8200,1.8400,32385
2018-02-28,1.9400,1.9400,1.8200,1.8600,93419
2018-02-27,1.9300,2.0000,1.8600,1.9100,137670
2018-02-26,1.9300,1.9300,1.8700,1.9000,66632
2018-02-23,1.8900,1.9400,1.8700,1.9200,80870
2018-02-22,1.8900,1.9000,1.8900,1.9000,19902
2018-02-21,1.8600,1.8900,1.8600,1.8800,12882
2018-02-20,1.8200,1.8800,1.8200,1.8700,58013
2018-02-16,1.8000,1.8000,1.7600,1.7800,22491
2018-02-15,1.8200,1.8200,1.7722,1.8000,22337
2018-02-14,1.8100,1.8340,1.7941,1.8200,17604
2018-02-13,1.7100,1.8300,1.6800,1.8000,205786
2018-02-12,1.7500,1.7600,1.7000,1.7100,81748
2018-02-09,1.7500,1.8023,1.7300,1.7300,206071
2018-02-08,1.8000,1.8000,1.7500,1.7500,143541
2018-02-07,1.8200,1.8624,1.8000,1.8200,85831
2018-02-06,1.7800,1.8390,1.7501,1.8200,241656
2018-02-05,1.8400,1.8776,1.7900,1.7900,99494
2018-02-02,1.8800,1.9100,1.8600,1.8700,95615
2018-02-01,1.9900,1.9900,1.8300,1.8800,149988
2018-01-31,1.9600,2.0000,1.9599,1.9900,125309
2018-01-30,1.9800,2.0100,1.9400,1.9700,234865
2018-01-29,2.0200,2.0270,2.0000,2.0100,314252
2018-01-26,2.0400,2.0400,2.0100,2.0290,55942
2018-01-25,2.0400,2.0400,2.0300,2.0350,25695
2018-01-24,2.0400,2.0596,2.0300,2.0400,188403
2018-01-23,2.0800,2.0842,2.0400,2.0500,82958
2018-01-22,2.1200,2.1400,2.0500,2.0800,137223
2018-01-19,2.1400,2.1400,2.0600,2.1200,114054
2018-01-18,2.1400,2.1500,2.1200,2.1400,215241
2018-01-17,2.1400,2.1400,2.1200,2.1200,65967
2018-01-16,2.1300,2.1400,2.1200,2.1400,59577
2018-01-12,2.1200,2.1400,2.1000,2.1000,62242
2018-01-11,2.0500,2.1200,2.0374,2.1100,84351
2018-01-10,2.1900,2.1900,2.0000,2.0500,287099
2018-01-09,2.0400,2.2400,2.0301,2.1893,987775
2018-01-08,2.0500,2.0500,2.0301,2.0400,65348
2018-01-05,2.0500,2.0500,2.0200,2.0300,83585
2018-01-04,2.0200,2.0500,2.0200,2.0400,62743
2018-01-03,2.0500,2.0500,2.0200,2.0500,107100
2018-01-02,2.0000,2.0500,2.0000,2.0400,79823
2017-12-29,2.0300,2.0400,1.9700,1.9700,158914
2017-12-28,2.0200,2.0400,2.0200,2.0200,88392
2017-12-27,2.0200,2.0300,2.0200,2.0300,67025
2017-12-26,2.0400,2.0400,2.0200,2.0300,67898
2017-12-22,2.0200,2.0400,2.0200,2.0400,38403
2017-12-21,2.0200,2.0400,2.0200,2.0200,48472
2017-12-20,2.0500,2.0500,2.0200,2.0200,46905
2017-12-19,2.0400,2.0500,2.0200,2.0300,86645
2017-12-18,2.0000,2.0300,1.9901,2.0300,100757
2017-12-15,1.9900,2.0000,1.9700,1.9801,55274
2017-12-14,2.0100,2.0100,1.9600,1.9900,34755
2017-12-13,2.0000,2.0000,1.9600,1.9813,45971
2017-12-12,1.9900,2.0000,1.9601,1.9601,49318
2017-12-11,1.9800,2.0200,1.9800,1.9950,142470
2017-12-08,2.0000,2.0130,1.9800,1.9800,85369
2017-12-07,2.0200,2.0200,1.9600,1.9950,290701
2017-12-06,2.0000,2.0500,1.9900,2.0000,51222
2017-12-05,2.0200,2.0300,1.9800,2.0000,109412
2017-12-04,2.0500,2.0500,2.0000,2.0400,64550
2017-12-01,2.0400,2.0500,1.9202,2.0200,199946
2017-11-30,2.0500,2.0700,2.0100,2.0400,281770
2017-11-29,2.0300,2.0500,2.0200,2.0400,105464
2017-11-28,2.0200,2.0300,1.9900,2.0300,107837
2017-11-27,2.0600,2.0898,2.0300,2.0300,71641
